CustomerID,SessionDuration,PagesVisited,ItemsAddedToCart,ItemsRemovedFromCart,DeviceUsed
CUST05219,16.58,6,2,0,Mobile
CUST05220,10.35,3,0,0,Desktop
CUST05221,6.98,1,4,2,Tablet
CUST05222,12.81,1,5,2,Desktop
CUST05223,1.84,4,5,5,Desktop
CUST05224,13.02,7,2,2,Tablet
CUST05225,1.05,3,1,0,Desktop
CUST05226,16.51,6,4,0,Mobile
CUST05227,9.65,5,3,0,Desktop
CUST05228,16.3,2,0,0,Desktop
CUST05229,21.13,3,5,1,Tablet
CUST05230,35.36,5,2,0,Mobile
CUST05231,11.26,1,0,0,Mobile
CUST05232,1.57,1,2,1,Desktop
CUST05233,5.9,4,2,2,Desktop
CUST05234,13.66,6,2,1,Desktop
CUST05235,20.86,1,0,0,Mobile
CUST05236,33.87,5,1,0,Tablet
CUST05237,14.36,1,5,5,Desktop
CUST05238,25.32,6,4,3,Tablet
CUST05239,26.76,4,1,0,Tablet
CUST05240,5.48,6,0,0,Desktop
CUST05241,1.95,1,2,0,Tablet
CUST05242,40.25,5,0,0,Mobile
CUST05243,7.42,11,1,0,Tablet
CUST05244,34.99,3,5,3,Desktop
CUST05245,27.07,6,1,0,Mobile
CUST05246,33.68,3,5,5,Mobile
CUST05247,39.59,3,5,5,Tablet
CUST05248,4.87,3,0,0,Tablet
CUST05249,9.8,9,1,0,Tablet
CUST05250,2.53,7,0,0,Desktop
CUST05251,5.44,3,5,5,Tablet
CUST05252,5.56,7,0,0,Mobile
CUST05253,22.61,2,0,0,Desktop
CUST05254,1.81,7,2,0,Desktop
CUST05255,5.39,6,1,1,Desktop
CUST05256,23.36,2,3,3,Desktop
CUST05257,11.55,8,1,1,Tablet
CUST05258,7.69,7,0,0,Desktop
CUST05259,19.59,8,2,0,Mobile
CUST05260,4.79,2,3,2,Desktop
CUST05261,9.51,5,5,4,Desktop
CUST05262,4.76,6,2,1,Mobile
CUST05263,4.05,6,3,3,Desktop
CUST05264,6.45,3,1,1,Tablet
CUST05265,0.62,10,4,3,Desktop
CUST05266,2.45,10,0,0,Tablet
CUST05267,12.8,4,2,0,Mobile
CUST05268,7.7,1,5,1,Tablet
CUST05269,16.97,4,5,4,Desktop
CUST05270,46.28,4,2,0,Tablet
CUST05271,1.95,7,0,0,Tablet
CUST05272,1.61,3,2,0,Desktop
CUST05273,2.66,5,1,0,Desktop
CUST05274,19.09,5,2,2,Desktop
CUST05275,27.7,8,4,2,Mobile
CUST05276,4.83,3,1,0,Desktop
CUST05277,3.33,3,5,5,Tablet
CUST05278,17.65,5,3,0,Desktop
CUST05279,10.97,4,0,0,Mobile
CUST05280,30.19,6,5,5,Mobile
CUST05281,20.14,9,5,3,Tablet
CUST05282,4.78,4,5,1,Mobile
CUST05283,1.66,5,2,2,Tablet
CUST05284,9.01,3,2,1,Tablet
CUST05285,1.35,1,0,0,Mobile
CUST05286,16.26,5,4,0,Desktop
CUST05287,35.67,9,4,0,Mobile
CUST05288,91.7,2,2,0,Mobile
CUST05289,7.42,1,0,0,Mobile
CUST05290,6.87,2,3,0,Desktop
CUST05291,14.3,6,5,1,Tablet
CUST05292,2.45,5,2,1,Desktop
CUST05293,10.37,6,0,0,Tablet
CUST05294,19.42,1,1,1,Desktop
CUST05295,2.44,6,0,0,Mobile
CUST05296,13.5,3,2,1,Mobile
CUST05297,6.45,3,0,0,Tablet
CUST05298,17.73,8,3,1,Tablet
CUST05299,35.02,3,3,3,Tablet
CUST05300,0.22,3,2,1,Desktop
CUST05301,1.46,7,5,3,Desktop
CUST05302,27.93,6,4,3,Tablet
CUST05303,10.07,4,1,0,Tablet
CUST05304,49.38,5,5,3,Desktop
CUST05305,23.55,1,2,0,Desktop
CUST05306,9.06,3,1,0,Tablet
CUST05307,19.93,3,0,0,Desktop
CUST05308,2.2,1,2,0,Tablet
CUST05309,18.67,6,2,2,Mobile
CUST05310,11.63,5,5,3,Desktop
CUST05311,8.67,4,3,2,Desktop
CUST05312,8.99,14,4,4,Desktop
CUST05313,3.01,4,5,1,Mobile
CUST05314,8.38,5,3,3,Mobile
CUST05315,6.76,7,4,0,Mobile
CUST05316,7.36,5,4,2,Tablet
CUST05317,2.79,2,5,2,Mobile
CUST05318,18.28,4,5,0,Desktop
CUST05319,4.16,1,0,0,Tablet
CUST05320,0.66,6,3,0,Tablet
CUST05321,10.32,6,5,4,Desktop
CUST05322,3.56,4,0,0,Desktop
CUST05323,11.05,6,2,0,Tablet
CUST05324,0.24,1,4,0,Tablet
CUST05325,5.81,4,1,1,Mobile
CUST05326,8.5,7,4,0,Mobile
CUST05327,0.13,2,3,1,Desktop
CUST05328,15.65,4,2,2,Tablet
CUST05329,38.1,1,5,2,Desktop
CUST05330,10.09,7,2,0,Tablet
CUST05331,51.3,7,2,1,Mobile
CUST05332,14.97,6,2,2,Tablet
CUST05333,40.68,2,0,0,Mobile
CUST05334,6.89,9,1,1,Tablet
CUST05335,6.19,5,3,0,Tablet
CUST05336,46.56,6,5,5,Desktop
CUST05337,0.9,5,0,0,Tablet
CUST05338,6.05,3,4,0,Desktop
CUST05339,33.43,6,4,3,Mobile
CUST05340,2.51,4,2,2,Mobile
CUST05341,18.56,5,5,0,Tablet
CUST05342,42.46,2,0,0,Desktop
CUST05343,17.01,2,5,0,Desktop
CUST05344,7.12,3,2,0,Desktop
CUST05345,8.3,5,0,0,Tablet
CUST05346,12.91,1,5,5,Desktop
CUST05347,9.25,3,1,1,Mobile
CUST05348,2.32,6,3,3,Tablet
CUST05349,20.88,7,4,0,Tablet
CUST05350,16.62,7,2,2,Desktop
CUST05351,73.74,5,4,4,Mobile
CUST05352,12.47,2,2,0,Desktop
CUST05353,9.98,1,1,1,Tablet
CUST05354,2.11,1,0,0,Desktop
CUST05355,52.59,5,1,0,Tablet
CUST05356,7.18,8,5,1,Desktop
CUST05357,19.15,1,1,1,Mobile
CUST05358,6.24,2,0,0,Mobile
CUST05359,8.04,7,0,0,Tablet
CUST05360,3.07,5,5,1,Tablet
CUST05361,11.82,2,4,0,Mobile
CUST05362,33.71,5,0,0,Tablet
CUST05363,8.22,9,5,3,Tablet
CUST05364,64.15,3,2,0,Tablet
CUST05365,13.54,3,3,0,Mobile
CUST05366,1.13,6,1,0,Mobile
CUST05367,8.17,4,4,2,Desktop
CUST05368,84.37,6,5,1,Mobile
CUST05369,35.08,3,4,2,Tablet
CUST05370,9.19,4,0,0,Mobile
CUST05371,8.7,6,3,1,Tablet
CUST05372,5.15,2,2,2,Tablet
CUST05373,14.01,2,0,0,Mobile
CUST05374,27.48,8,2,0,Desktop
CUST05375,45.7,7,1,1,Mobile
CUST05376,11.67,5,1,1,Desktop
CUST05377,15.1,3,1,1,Tablet
CUST05378,3.11,3,5,2,Mobile
CUST05379,38.66,1,2,0,Mobile
CUST05380,5.0,6,3,3,Desktop
CUST05381,9.62,4,4,2,Tablet
CUST05382,16.69,2,1,1,Desktop
CUST05383,43.37,5,4,3,Tablet
CUST05384,1.84,3,4,2,Tablet
CUST05385,0.33,2,1,0,Mobile
CUST05386,35.99,4,0,0,Tablet
CUST05387,2.02,5,0,0,Tablet
CUST05388,2.05,5,1,0,Tablet
CUST05389,42.1,2,3,2,Mobile
CUST05390,36.63,1,5,4,Mobile
CUST05391,14.67,3,0,0,Desktop
CUST05392,5.65,4,0,0,Tablet
CUST05393,1.51,4,1,0,Tablet
CUST05394,9.66,11,4,0,Tablet
CUST05395,21.28,3,2,1,Tablet
CUST05396,20.67,2,0,0,Mobile
CUST05397,2.44,5,5,4,Mobile
CUST05398,10.35,9,0,0,Mobile
CUST05399,1.72,6,4,0,Tablet
CUST05400,77.61,8,2,0,Tablet
CUST05401,1.28,8,0,0,Tablet
CUST05402,28.91,6,2,0,Tablet
CUST05403,2.03,6,2,1,Desktop
CUST05404,3.12,1,5,0,Tablet
CUST05405,1.22,2,0,0,Mobile
CUST05406,22.54,8,2,1,Tablet
CUST05407,63.91,10,2,0,Tablet
CUST05408,2.01,7,2,2,Desktop
CUST05409,10.89,1,3,2,Desktop
CUST05410,33.62,4,4,0,Mobile
CUST05411,4.25,3,3,0,Tablet
CUST05412,12.14,1,3,2,Tablet
CUST05413,3.67,5,3,1,Mobile
CUST05414,23.78,2,1,0,Desktop
CUST05415,7.77,1,3,2,Tablet
CUST05416,19.71,4,5,1,Desktop
CUST05417,0.39,2,2,1,Desktop
CUST05418,1.35,7,5,2,Desktop
CUST05419,7.97,8,5,0,Desktop
CUST05420,5.65,7,0,0,Mobile
CUST05421,9.48,1,1,0,Tablet
CUST05422,23.06,4,0,0,Mobile
CUST05423,16.09,9,3,3,Tablet
CUST05424,26.23,5,3,1,Mobile
CUST05425,14.95,4,0,0,Desktop
CUST05426,54.16,6,2,2,Mobile
CUST05427,10.04,9,3,1,Mobile
CUST05428,13.03,7,2,0,Mobile
CUST05429,9.68,1,2,1,Desktop
CUST05430,45.62,5,2,0,Tablet
CUST05431,0.24,7,0,0,Mobile
CUST05432,1.05,8,4,3,Desktop
CUST05433,25.26,8,0,0,Tablet
CUST05434,24.95,4,5,2,Desktop
CUST05435,41.94,1,4,1,Tablet
CUST05436,7.94,5,1,1,Desktop
CUST05437,22.31,8,3,2,Tablet
CUST05438,22.02,6,5,0,Tablet
CUST05439,21.18,9,5,2,Desktop
CUST05440,1.8,1,3,0,Tablet
CUST05441,0.08,5,0,0,Tablet
CUST05442,9.79,2,4,2,Mobile
CUST05443,17.65,4,5,1,Tablet
CUST05444,11.25,2,5,5,Mobile
CUST05445,1.4,5,3,2,Mobile
CUST05446,2.11,7,5,2,Mobile
CUST05447,52.74,6,1,1,Mobile
CUST05448,9.74,5,4,4,Mobile
CUST05449,29.39,2,0,0,Tablet
CUST05450,22.32,5,2,0,Tablet
CUST05451,15.49,6,1,0,Mobile
CUST05452,13.8,5,1,1,Desktop
CUST05453,14.47,9,1,1,Desktop
CUST05454,15.85,2,5,1,Mobile
CUST05455,38.76,3,3,1,Desktop
CUST05456,1.4,6,1,0,Desktop
CUST05457,16.77,6,4,0,Mobile
CUST05458,15.29,5,5,2,Tablet
CUST05459,9.04,3,1,0,Tablet
CUST05460,21.36,5,4,4,Tablet
CUST05461,9.12,5,3,1,Mobile
CUST05462,19.07,3,0,0,Desktop
CUST05463,11.12,7,2,0,Mobile
CUST05464,9.81,9,0,0,Tablet
CUST05465,30.17,7,1,0,Desktop
CUST05466,5.43,2,5,3,Tablet
CUST05467,18.42,5,2,1,Mobile
CUST05468,7.0,8,1,1,Desktop
CUST05469,10.23,7,0,0,Mobile
CUST05470,4.32,6,1,0,Mobile
CUST05471,21.71,3,4,1,Desktop
CUST05472,45.96,1,0,0,Tablet
CUST05473,9.65,8,2,0,Tablet
CUST05474,5.73,1,4,1,Tablet
CUST05475,26.26,1,5,3,Desktop
CUST05476,18.43,3,0,0,Desktop
CUST05477,17.43,6,2,1,Mobile
CUST05478,15.23,11,5,1,Desktop
CUST05479,9.89,1,3,0,Tablet
CUST05480,16.6,8,3,3,Tablet
CUST05481,17.23,7,2,0,Mobile
CUST05482,20.71,4,1,1,Desktop
CUST05483,15.07,5,4,0,Tablet
CUST05484,8.93,9,3,1,Tablet
CUST05485,5.05,6,4,3,Mobile
CUST05486,2.4,1,0,0,Desktop
CUST05487,6.64,6,3,2,Mobile
CUST05488,18.13,4,2,0,Tablet
CUST05489,15.01,8,3,3,Tablet
CUST05490,4.58,4,3,1,Tablet
CUST05491,16.47,4,3,2,Desktop
CUST05492,15.12,4,4,0,Desktop
CUST05493,5.92,9,4,4,Mobile
CUST05494,25.82,2,2,1,Tablet
CUST05495,6.7,2,3,0,Tablet
CUST05496,3.24,6,3,0,Desktop
CUST05497,4.01,4,3,1,Tablet
CUST05498,12.24,5,0,0,Mobile
CUST05499,21.79,6,4,1,Tablet
CUST05500,0.86,3,5,2,Mobile
CUST05501,4.73,12,2,0,Tablet
CUST05502,8.79,7,0,0,Tablet
CUST05503,4.13,7,5,4,Mobile
CUST05504,8.04,7,3,3,Mobile
CUST05505,32.02,1,0,0,Mobile
CUST05506,16.41,7,2,2,Desktop
CUST05507,84.82,4,4,1,Mobile
CUST05508,6.36,9,3,3,Mobile
CUST05509,2.48,1,0,0,Tablet
CUST05510,9.3,5,4,0,Tablet
CUST05511,35.0,1,2,0,Desktop
CUST05512,37.86,3,3,2,Mobile
CUST05513,10.47,5,5,1,Mobile
CUST05514,16.33,7,5,3,Mobile
CUST05515,41.41,5,2,0,Tablet
CUST05516,24.99,1,4,0,Mobile
CUST05517,7.04,2,1,0,Mobile
CUST05518,0.76,1,3,2,Mobile
CUST05519,2.0,2,5,2,Desktop
CUST05520,0.94,10,1,0,Mobile
CUST05521,2.65,5,3,2,Mobile
CUST05522,10.43,10,0,0,Desktop
CUST05523,13.3,2,2,1,Desktop
CUST05524,19.37,6,2,2,Mobile
CUST05525,0.48,6,0,0,Tablet
CUST05526,12.23,8,4,1,Desktop
CUST05527,4.17,1,0,0,Desktop
CUST05528,1.7,1,3,1,Mobile
CUST05529,2.82,4,0,0,Tablet
CUST05530,1.65,4,4,2,Desktop
CUST05531,5.58,1,1,0,Mobile
CUST05532,7.15,3,1,1,Tablet
CUST05533,2.04,2,3,2,Mobile
CUST05534,7.32,4,1,1,Tablet
CUST05535,13.37,4,4,2,Desktop
CUST05536,1.18,1,0,0,Mobile
CUST05537,8.38,6,3,1,Mobile
CUST05538,14.92,4,3,1,Tablet
CUST05539,2.31,1,2,0,Desktop
CUST05540,9.43,4,5,5,Mobile
CUST05541,0.39,1,4,1,Desktop
CUST05542,17.65,1,4,4,Mobile
CUST05543,10.57,7,0,0,Tablet
CUST05544,0.22,9,1,1,Tablet
CUST05545,9.23,6,0,0,Desktop
CUST05546,11.1,3,5,0,Mobile
CUST05547,20.57,7,2,2,Mobile
CUST05548,10.82,6,0,0,Tablet
CUST05549,4.37,8,0,0,Tablet
CUST05550,81.18,9,1,0,Tablet
CUST05551,9.65,5,4,2,Desktop
CUST05552,7.71,5,1,1,Desktop
CUST05553,35.64,4,1,1,Desktop
CUST05554,36.82,7,1,0,Tablet
CUST05555,2.69,1,2,0,Mobile
CUST05556,7.24,5,3,2,Desktop
CUST05557,24.44,5,4,4,Desktop
CUST05558,3.16,7,0,0,Desktop
CUST05559,5.2,8,0,0,Tablet
CUST05560,4.13,7,4,4,Mobile
CUST05561,7.1,1,3,1,Desktop
CUST05562,15.87,2,1,0,Desktop
CUST05563,5.97,11,3,0,Desktop
CUST05564,54.34,6,0,0,Tablet
CUST05565,6.96,6,4,2,Mobile
CUST05566,29.31,1,2,0,Tablet
CUST05567,4.55,4,1,1,Tablet
CUST05568,46.98,2,4,4,Desktop
CUST05569,14.6,3,0,0,Tablet
CUST05570,3.5,7,1,1,Desktop
CUST05571,12.24,8,1,0,Desktop
CUST05572,5.73,9,4,1,Mobile
CUST05573,52.21,4,2,0,Tablet
CUST05574,22.39,9,2,1,Tablet
CUST05575,25.62,5,1,0,Mobile
CUST05576,49.11,3,2,0,Tablet
CUST05577,2.63,7,5,5,Desktop
CUST05578,30.17,5,2,2,Tablet
CUST05579,1.77,4,5,5,Tablet
CUST05580,5.16,4,4,1,Tablet
CUST05581,3.85,3,3,0,Desktop
CUST05582,22.19,10,5,1,Tablet
CUST05583,4.86,7,5,4,Mobile
CUST05584,2.19,4,5,4,Mobile
CUST05585,4.92,6,1,1,Mobile
CUST05586,64.39,5,3,3,Tablet
CUST05587,49.36,1,2,1,Desktop
CUST05588,7.15,1,5,5,Desktop
CUST05589,3.87,1,2,0,Desktop
CUST05590,23.5,2,0,0,Desktop
CUST05591,19.3,6,0,0,Tablet
CUST05592,8.06,4,2,0,Mobile
CUST05593,16.74,2,2,2,Mobile
CUST05594,15.3,7,5,4,Tablet
CUST05595,13.32,10,2,2,Desktop
CUST05596,5.84,5,5,5,Desktop
CUST05597,25.17,1,2,0,Tablet
CUST05598,30.83,1,3,3,Mobile
CUST05599,11.04,1,1,1,Tablet
CUST05600,2.82,7,3,2,Desktop
CUST05601,28.41,4,4,1,Tablet
CUST05602,3.24,7,5,1,Tablet
CUST05603,0.78,6,2,0,Tablet
CUST05604,0.4,6,0,0,Tablet
CUST05605,48.86,2,2,1,Mobile
CUST05606,8.39,6,5,4,Mobile
CUST05607,3.32,7,0,0,Desktop
CUST05608,16.76,3,1,1,Desktop
CUST05609,10.86,4,1,1,Tablet
CUST05610,51.34,4,5,2,Desktop
CUST05611,7.23,4,3,3,Desktop
CUST05612,3.96,3,5,4,Desktop
CUST05613,2.8,7,3,1,Desktop
CUST05614,25.12,2,4,0,Tablet
CUST05615,6.46,2,1,0,Desktop
CUST05616,0.77,2,1,0,Tablet
CUST05617,34.65,3,3,2,Mobile
CUST05618,34.61,6,3,3,Mobile
CUST05619,2.68,1,2,0,Mobile
CUST05620,1.82,4,3,3,Tablet
CUST05621,12.05,1,2,2,Tablet
CUST05622,13.46,1,4,3,Tablet
CUST05623,8.28,1,1,0,Mobile
CUST05624,3.62,6,4,4,Mobile
CUST05625,2.77,6,4,3,Tablet
CUST05626,22.97,7,0,0,Tablet
CUST05627,9.59,2,2,0,Desktop
CUST05628,6.62,4,5,3,Mobile
CUST05629,46.79,6,0,0,Desktop
CUST05630,42.15,3,1,1,Tablet
CUST05631,25.71,6,1,1,Desktop
CUST05632,4.96,9,3,2,Tablet
CUST05633,22.33,1,3,1,Tablet
CUST05634,5.28,5,0,0,Tablet
CUST05635,14.52,9,0,0,Tablet
CUST05636,0.74,5,3,1,Desktop
CUST05637,27.64,6,4,0,Mobile
CUST05638,2.15,1,3,1,Mobile
CUST05639,7.65,3,0,0,Desktop
CUST05640,3.17,1,0,0,Mobile
CUST05641,24.49,6,2,1,Desktop
CUST05642,7.25,9,5,1,Mobile
CUST05643,29.15,5,0,0,Desktop
CUST05644,29.74,5,2,0,Mobile
CUST05645,22.56,5,0,0,Tablet
CUST05646,6.65,4,3,2,Desktop
CUST05647,2.15,1,4,3,Desktop
CUST05648,0.6,4,2,0,Mobile
CUST05649,20.53,6,4,4,Desktop
CUST05650,17.8,8,2,0,Tablet
CUST05651,48.13,12,2,2,Desktop
CUST05652,0.09,7,0,0,Mobile
CUST05653,1.28,3,2,2,Mobile
CUST05654,15.01,6,2,1,Tablet
CUST05655,0.13,2,4,1,Desktop
CUST05656,5.91,4,5,2,Mobile
CUST05657,9.25,5,0,0,Mobile
CUST05658,8.68,5,2,0,Desktop
CUST05659,56.28,7,2,0,Tablet
CUST05660,24.67,3,3,0,Tablet
CUST05661,20.61,1,5,5,Mobile
CUST05662,50.43,6,2,0,Mobile
CUST05663,2.16,5,3,0,Mobile
CUST05664,12.89,1,2,1,Tablet
CUST05665,60.33,8,5,4,Mobile
CUST05666,6.32,4,3,1,Desktop
CUST05667,46.57,3,1,0,Mobile
CUST05668,2.55,4,1,1,Tablet
CUST05669,4.57,5,2,1,Desktop
CUST05670,11.04,2,3,0,Mobile
CUST05671,5.83,7,4,1,Tablet
CUST05672,1.88,8,0,0,Desktop
CUST05673,3.07,9,1,0,Desktop
CUST05674,0.17,5,5,0,Tablet
CUST05675,23.25,4,3,0,Tablet
CUST05676,13.72,6,1,0,Mobile
CUST05677,6.31,3,0,0,Desktop
CUST05678,19.12,1,4,1,Desktop
CUST05679,9.45,9,2,0,Desktop
CUST05680,15.11,3,4,4,Desktop
CUST05681,3.2,6,3,3,Desktop
CUST05682,7.47,3,3,2,Desktop
CUST05683,82.38,4,5,0,Desktop
CUST05684,4.23,10,4,0,Mobile
CUST05685,17.86,3,5,1,Mobile
CUST05686,39.11,9,3,0,Desktop
CUST05687,36.26,9,1,1,Mobile
CUST05688,4.37,2,0,0,Desktop
CUST05689,23.37,1,0,0,Mobile
CUST05690,2.49,5,5,2,Desktop
CUST05691,7.69,3,2,2,Tablet
CUST05692,2.37,1,1,0,Desktop
CUST05693,0.21,7,5,0,Tablet
CUST05694,7.91,9,3,0,Mobile
CUST05695,7.76,11,4,3,Mobile
CUST05696,72.66,2,0,0,Mobile
CUST05697,11.9,9,1,0,Desktop
CUST05698,23.84,2,1,0,Desktop
CUST05699,0.67,6,2,2,Mobile
CUST05700,0.29,1,4,2,Mobile
CUST05701,29.77,4,1,1,Tablet
CUST05702,7.15,8,4,4,Mobile
CUST05703,2.65,5,3,0,Desktop
CUST05704,8.48,1,2,2,Desktop
CUST05705,10.82,3,3,0,Mobile
CUST05706,8.92,3,2,0,Desktop
CUST05707,11.68,2,2,0,Desktop
CUST05708,8.85,9,3,3,Desktop
CUST05709,5.19,3,3,0,Tablet
CUST05710,12.02,4,5,0,Mobile
CUST05711,26.72,9,1,1,Desktop
CUST05712,4.33,3,0,0,Desktop
CUST05713,7.16,5,3,2,Mobile
CUST05714,0.5,1,5,4,Tablet
CUST05715,35.01,5,4,4,Desktop
CUST05716,4.3,1,0,0,Mobile
CUST05717,12.67,5,0,0,Tablet
CUST05718,14.49,6,4,2,Mobile
CUST05719,1.23,5,4,4,Mobile
CUST05720,3.2,5,4,2,Desktop
CUST05721,1.25,4,5,4,Desktop
CUST05722,4.32,8,0,0,Mobile
CUST05723,5.58,4,4,3,Mobile
CUST05724,8.63,2,4,4,Desktop
CUST05725,9.26,5,3,1,Desktop
CUST05726,40.64,2,0,0,Desktop
CUST05727,1.59,5,1,0,Tablet
CUST05728,26.16,4,5,4,Tablet
CUST05729,23.95,1,0,0,Desktop
CUST05730,2.21,4,4,2,Tablet
CUST05731,13.73,6,4,0,Desktop
CUST05732,66.32,2,3,2,Tablet
CUST05733,11.7,6,4,0,Tablet
CUST05734,0.12,1,2,0,Mobile
CUST05735,8.81,7,5,5,Mobile
CUST05736,41.55,4,4,0,Desktop
CUST05737,32.92,5,1,0,Tablet
CUST05738,4.32,2,0,0,Desktop
CUST05739,15.19,3,4,2,Desktop
CUST05740,9.05,3,1,1,Desktop
CUST05741,5.41,1,5,4,Mobile
CUST05742,16.08,1,5,3,Tablet
CUST05743,9.91,4,4,4,Mobile
CUST05744,0.83,7,0,0,Desktop
CUST05745,3.36,6,3,1,Desktop
CUST05746,7.33,7,2,1,Mobile
CUST05747,0.84,10,4,0,Mobile
CUST05748,12.32,5,2,0,Mobile
CUST05749,24.32,3,3,2,Tablet
CUST05750,9.77,1,1,1,Mobile
CUST05751,1.63,2,1,0,Mobile
CUST05752,20.02,6,2,2,Desktop
CUST05753,17.11,10,3,2,Tablet
CUST05754,42.5,3,1,1,Tablet
CUST05755,8.22,10,2,0,Tablet
CUST05756,6.01,9,5,3,Mobile
CUST05757,0.37,11,5,4,Desktop
CUST05758,1.61,1,0,0,Desktop
CUST05759,21.93,1,1,1,Desktop
CUST05760,2.89,2,1,0,Desktop
CUST05761,12.34,7,4,2,Desktop
CUST05762,4.19,5,5,5,Desktop
CUST05763,24.63,1,1,0,Mobile
CUST05764,9.32,3,0,0,Desktop
CUST05765,5.93,8,1,1,Desktop
CUST05766,18.78,4,0,0,Tablet
CUST05767,20.23,6,3,1,Mobile
CUST05768,9.92,6,0,0,Tablet
CUST05769,4.9,8,1,1,Tablet
CUST05770,15.45,7,5,3,Desktop
CUST05771,34.36,4,3,2,Tablet
CUST05772,42.61,1,4,4,Mobile
CUST05773,3.75,5,5,0,Tablet
CUST05774,2.23,6,1,0,Desktop
CUST05775,4.11,1,5,3,Mobile
CUST05776,19.39,2,2,2,Mobile
CUST05777,2.65,1,5,0,Desktop
CUST05778,5.82,4,3,3,Mobile
CUST05779,24.63,5,4,2,Mobile
CUST05780,10.3,9,0,0,Desktop
CUST05781,3.72,8,3,2,Desktop
CUST05782,20.3,1,0,0,Mobile
CUST05783,4.89,5,0,0,Mobile
CUST05784,14.75,1,2,2,Tablet
CUST05785,1.1,9,0,0,Desktop
CUST05786,11.06,6,4,3,Mobile
CUST05787,4.85,10,4,2,Mobile
CUST05788,26.51,3,3,2,Mobile
CUST05789,56.94,4,4,2,Desktop
CUST05790,6.27,5,0,0,Desktop
CUST05791,57.35,8,2,0,Mobile
CUST05792,18.31,10,1,1,Desktop
CUST05793,15.7,5,3,0,Desktop
CUST05794,15.78,7,4,3,Mobile
CUST05795,12.22,1,2,2,Tablet
CUST05796,24.74,3,5,0,Mobile
CUST05797,11.22,7,4,3,Mobile
CUST05798,0.39,6,1,0,Mobile
CUST05799,8.49,4,3,2,Mobile
CUST05800,4.85,10,0,0,Desktop
CUST05801,6.83,6,5,5,Tablet
CUST05802,18.46,1,1,1,Mobile
CUST05803,6.61,1,1,0,Tablet
CUST05804,32.26,8,5,1,Desktop
CUST05805,2.66,1,4,4,Desktop
CUST05806,2.38,5,3,0,Desktop
CUST05807,34.41,6,3,0,Mobile
CUST05808,6.92,6,2,1,Mobile
CUST05809,0.44,7,1,0,Tablet
CUST05810,11.41,5,2,1,Desktop
CUST05811,5.9,4,1,1,Desktop
CUST05812,2.49,6,4,2,Desktop
CUST05813,33.73,8,0,0,Mobile
CUST05814,1.51,4,2,0,Tablet
CUST05815,10.85,4,4,1,Desktop
CUST05816,3.31,3,3,2,Desktop
CUST05817,8.83,5,2,0,Tablet
CUST05818,3.48,8,1,0,Desktop
CUST05819,33.6,1,0,0,Tablet
CUST05820,5.93,3,5,0,Tablet
CUST05821,40.44,1,3,0,Tablet
CUST05822,26.31,8,4,4,Tablet
CUST05823,7.51,4,1,0,Tablet
CUST05824,12.81,5,2,2,Desktop
CUST05825,1.7,1,0,0,Tablet
CUST05826,14.1,1,0,0,Desktop
CUST05827,13.35,2,1,0,Mobile
CUST05828,5.72,2,1,0,Tablet
CUST05829,9.17,1,0,0,Tablet
CUST05830,14.77,1,1,1,Tablet
CUST05831,5.49,6,1,1,Mobile
CUST05832,5.99,4,5,3,Tablet
CUST05833,10.9,9,2,2,Mobile
CUST05834,1.7,2,5,1,Mobile
CUST05835,6.86,9,1,1,Mobile
CUST05836,10.38,1,4,2,Desktop
CUST05837,6.79,1,3,0,Mobile
CUST05838,6.94,1,5,5,Tablet
CUST05839,51.31,4,1,1,Tablet
CUST05840,48.26,2,3,0,Tablet
CUST05841,3.36,7,3,1,Mobile
CUST05842,4.15,6,1,1,Mobile
CUST05843,11.79,4,2,0,Desktop
CUST05844,40.47,8,3,2,Desktop
CUST05845,1.18,7,5,1,Mobile
CUST05846,7.22,6,5,1,Mobile
CUST05847,8.14,7,0,0,Desktop
CUST05848,12.8,4,3,1,Desktop
CUST05849,12.02,1,1,0,Tablet
CUST05850,18.63,3,4,3,Tablet
CUST05851,10.09,5,3,2,Mobile
CUST05852,7.4,6,3,1,Mobile
CUST05853,2.27,5,5,5,Tablet
CUST05854,3.52,5,4,0,Mobile
CUST05855,30.05,6,0,0,Mobile
CUST05856,11.61,2,1,0,Mobile
CUST05857,4.78,7,1,0,Mobile
CUST05858,16.63,3,0,0,Mobile
CUST05859,33.25,6,0,0,Mobile
CUST05860,2.44,6,2,0,Mobile
CUST05861,10.51,9,0,0,Tablet
CUST05862,8.74,9,3,3,Desktop
CUST05863,22.21,5,0,0,Desktop
CUST05864,8.84,6,2,2,Mobile
CUST05865,1.63,8,3,0,Tablet
CUST05866,3.79,2,3,3,Tablet
CUST05867,7.44,3,3,0,Desktop
CUST05868,27.98,13,3,0,Mobile
CUST05869,5.04,13,3,3,Mobile
CUST05870,7.14,2,4,4,Mobile
CUST05871,31.33,5,4,2,Desktop
CUST05872,3.84,3,2,0,Tablet
CUST05873,1.68,2,1,1,Mobile
CUST05874,27.89,2,5,4,Mobile
CUST05875,6.4,8,3,3,Desktop
CUST05876,7.53,8,0,0,Desktop
CUST05877,3.29,1,3,2,Mobile
CUST05878,69.68,5,3,1,Desktop
CUST05879,5.81,5,1,1,Tablet
CUST05880,22.75,4,4,4,Tablet
CUST05881,9.4,7,5,1,Desktop
CUST05882,8.18,5,4,1,Tablet
